TF	Target	WeightOfEdge
SMAD2	IFI16	0.0029692829120904207
EOMES	TIMM8A	0.0029692668467760086
GATA3	CCDC80	0.002968935761600733
KLF5	GABRB2	0.0029686696361750364
NANOG	CEP55	0.002968546934425831
FOXP1	CNKSR3	0.0029684400651603937
STAT3	SAMD3	0.002968310611322522
BCL11A	XRN1	0.002968285931274295
STAT3	HEG1	0.0029681583400815725
EGR1	ZNF764	0.002968123182654381
HAND2	TRIM33	0.0029679625295102596
AR	VHL	0.0029679154977202415
SNAI2	ASNS	0.0029679143335670233
TRIM28	MYCT1	0.002967685693874955
ZFP42	ROR2	0.0029676277190446854
JUND	KLHL12	0.0029674668330699205
MLLT3	RAI14	0.0029673853423446417
DNMT3B	RPL17-C18ORF32	0.0029671171214431524
MXI1	WDR5	0.0029670430812984705
TP53	CHL1	0.002966993721202016
NANOG	LUM	0.002966988366097212
SMAD2	RRN3	0.0029667788185179234
GATA4	COL1A2	0.0029667671769857407
AR	JUND	0.0029667250346392393
GATA6	ERCC-00060	0.002966657280921936
STAT3	PLK2	0.002966463565826416
KLF5	RMI1	0.0029664281755685806
GATA3	RHAG	0.002966406522318721
SMAD2	PELI2	0.002966124564409256
MXI1	VASH2	0.002966121071949601
SMAD2	GATA6	0.0029660852160304785
NANOG	PENK	0.0029659816063940525
GATA4	AES	0.002965924795717001
FOXH1	LPGAT1	0.002965858904644847
SOX2	MALT1	0.002965837251394987
JUND	FAM117B	0.0029655208345502615
STAT3	HAS2	0.0029653890524059534
GATA2	SHOX2	0.002965133637189865
ZFP42	ZNF239	0.0029650197830051184
FOXH1	KLHL6	0.0029649785719811916
GATA4	HOXB2	0.0029649646021425724
GATA2	MATN3	0.002964878687635064
GATA3	NONO	0.0029647869523614645
MXI1	WDR12	0.002964581595733762
JUND	ECI2	0.002964555751532316
SNAI2	SF1	0.002964506857097149
TCF4	LHX1	0.0029644956812262535
STAT3	ZFHX3	0.002964453073218465
TP53	DLC1	0.002964384388178587
SOX17	MEX3C	0.0029642360750585794
STAT3	MAP3K2	0.002964149694889784
PRDM1	RTKN2	0.0029640488792210817
SMAD2	GPC6	0.0029640013817697763
KLF5	LRAT	0.0029636137187480927
JUND	PRMT6	0.002963551552966237
DNMT3B	ABCA1	0.002963353181257844
LEF1	BRWD1	0.0029632593505084515
EGR1	RORB	0.0029631333891302347
GATA2	TTK	0.0029630677308887243
AR	CLDN11	0.002962756436318159
NANOG	RFESD	0.0029627096373587847
MXI1	RMI1	0.0029627024196088314
MLLT3	C3ORF14	0.0029624218586832285
GATA6	ATP11B	0.0029621622525155544
MXI1	APLNR	0.0029621284920722246
DNMT3B	PLSCR4	0.002962037455290556
SNAI2	ERCC-00002	0.002961978781968355
ZFP42	SH3RF1	0.0029619589913636446
NANOG	POU2F2	0.0029619394335895777
EGR1	CDCA8	0.0029619033448398113
LEF1	FUBP1	0.002961876569315791
SOX2	ACOX3	0.0029615049716085196
NANOG	ASS1	0.0029614896047860384
HAND2	PPP1R9A	0.0029614828526973724
TCF4	HEG1	0.002961446763947606
OTX2	KRCC1	0.0029614404775202274
FOXP1	COBLL1	0.002961379010230303
FOXH1	CCDC80	0.0029612905345857143
JUND	TCEA1	0.002961185295134783
GATA2	RNF13	0.002960832789540291
SNAI2	PCDH10	0.002960826735943556
STAT3	S1PR3	0.002960820682346821
STAT3	ZNF521	0.0029607529286295176
SNAI2	CAP2	0.002960307989269495
SOX2	APOBEC3G	0.0029603030998259783
MXI1	DKK1	0.002960146637633443
AR	PCDH10	0.0029600735288113356
NANOG	ST8SIA4	0.002960054436698556
OTX2	SOX7	0.0029600460547953844
AR	NRP1	0.002959850011393428
EOMES	MDM4	0.0029596330132335424
BCL11A	PLXNA2	0.002959619974717498
EZH2	STK3	0.002959483303129673
EZH2	DKK1	0.002959286328405142
SOX17	SPPL2A	0.0029589771293103695
GATA2	ERCC-00022	0.0029589426703751087
SNAI2	SOX7	0.0029587699100375175
HAND2	DEK	0.0029584630392491817
ZFP42	AMIGO2	0.0029584106523543596
TP53	GATA4	0.002958380850031972
EGR1	PLAU	0.002958296798169613
SNAI2	ATP2B4	0.002958159428089857
PRDM1	FAM135A	0.0029581000562757254
MLLT3	CNKSR3	0.0029580744449049234
TCF4	SUPT16H	0.0029578229878097773
GATA6	PPARA	0.0029576083179563284
SOX17	FAM135A	0.0029574655927717686
MXI1	CDCA2	0.0029574118088930845
DNMT3B	KLHL4	0.0029572793282568455
MXI1	ANKRD28	0.0029572169296443462
TCF4	HAPLN1	0.002957163378596306
HAND2	TLE3	0.0029570898041129112
OTX2	MAFG	0.002956799929961562
NANOG	CCDC82	0.002956777112558484
JUND	PFKFB2	0.0029567074961960316
KLF5	YPEL5	0.00295669911429286
SOX17	ZKSCAN1	0.0029565454460680485
BCL11A	MMP16	0.0029565184377133846
STAT3	ERCC-00025	0.002956474432721734
EGR1	FOXJ1	0.0029561715200543404
EGR1	SOX3	0.0029561363626271486
TCF4	ERCC-00004	0.0029560953844338655
MXI1	MEPE	0.0029560751281678677
SNAI2	GTF2H2D	0.002955889329314232
STAT3	ESRP1	0.0029558627866208553
MXI1	REL	0.0029558506794273853
DNMT3B	PAM	0.002955769654363394
AR	RHOBTB3	0.0029556825757026672
SMAD2	DDHD2	0.0029555317014455795
SNAI2	TRIM25	0.0029551733750849962
MLLT3	CA14	0.0029549377504736185
TP53	FBN1	0.002954870229586959
MXI1	CD9	0.0029547307640314102
SMAD2	SUPT16H	0.0029546625446528196
GATA6	C12ORF23	0.00295447139069438
STAT3	DLC1	0.002954463940113783
MXI1	POLR3E	0.002954447641968727
SNAI2	CRHBP	0.0029541095718741417
KLF5	PBX1	0.0029539905954152346
KLF5	AES	0.002953635761514306
EOMES	RGPD2	0.002953483257442713
TP53	BMPER	0.002953148912638426
BCL11A	AFF1	0.002952895825728774
MLLT3	NAA15	0.0029528054874390364
EZH2	PLK2	0.002952480223029852
TEAD4	HAPLN1	0.0029524394776672125
MLLT3	FARSB	0.0029523554258048534
BCL11A	YAF2	0.002952353097498417
HAND2	LZTS1	0.0029523486737161875
SOX2	ZNF518B	0.002952285809442401
GATA2	MBIP	0.0029522853437811136
SOX2	SHOX	0.002952190348878503
ZFP42	ZNF516	0.0029521107207983732
JUND	C4ORF46	0.002951954258605838
DNMT3B	MCC	0.002951935399323702
GATA2	RBPJ	0.0029518641531467438
GATA3	COL5A2	0.002951813628897071
MXI1	KIAA1804	0.0029517593793570995
AR	FXR1	0.0029517090879380703
EZH2	TFPI	0.002951396396383643
KLF5	TSPAN12	0.002951309084892273
MXI1	TBX3	0.002951305592432618
SOX2	COL1A2	0.002951251808553934
MXI1	SLC6A15	0.00295116170309484
SOX2	RAX2	0.002951158443465829
EOMES	PMP22	0.0029511041939258575
SOX17	JPH1	0.0029509137384593487
SMAD2	RBPJ	0.0029509009327739477
GATA3	DNA2	0.002950688824057579
SNAI2	RBM14	0.002950617577880621
HAND2	DAAM1	0.00295052956789732
OTX2	LGR4	0.002950461348518729
MXI1	BAG3	0.0029504597187042236
BCL11A	VAMP7	0.002950344467535615
GATA6	ERCC-00003	0.0029502345714718103
TP53	PRTG	0.002949795452877879
JUND	MED16	0.002949794987216592
AR	XRN1	0.002949771471321583
KLF5	B4GALT4	0.002949746325612068
GATA3	ERCC-00053	0.00294969929382205
GATA3	MATN3	0.002949586370959878
LEF1	ZNF280B	0.002949484158307314
SMAD2	ALPK2	0.0029492713510990143
TCF4	LIPG	0.002949244575574994
GATA4	FST	0.0029492422472685575
HAND2	KIF21A	0.0029492254834622145
TP53	SNAI2	0.002949171932414174
HAND2	NUAK1	0.0029490331653505564
NANOG	COL4A1	0.002949023386463523
SOX17	MTERF	0.0029488899745047092
PRDM1	STAT3	0.002948877401649952
LEF1	COL5A2	0.0029487910214811563
EGR1	ERCC-00076	0.0029487619176506996
SMAD2	EOMES	0.0029486254788935184
SNAI2	NOC3L	0.00294857076369226
GATA4	RNF19A	0.002948484383523464
EGR1	ERCC-00042	0.0029484806582331657
STAT3	ERCC-00095	0.002948442008346319
GATA2	MMP16	0.0029484280385077
FOXP1	S1PR3	0.0029483181424438953
SOX17	TMEM131	0.002948181005194783
SNAI2	TDP2	0.0029481209348887205
KLF5	ALS2CR8	0.002947959816083312
GATA2	ANKZF1	0.0029479111544787884
SNAI2	ZNF165	0.0029478350188583136
SNAI2	FN1	0.002947783563286066
JUND	NLGN4X	0.0029477598145604134
FOXP1	CHL1	0.0029476892668753862
MXI1	CCDC80	0.0029475935734808445
ZFP42	STT3B	0.0029475640039891005
PRDM1	POU2F1	0.0029475479386746883
AR	ALCAM	0.0029474450275301933
SMAD2	LPGAT1	0.0029472424648702145
MXI1	SHOX	0.002947191707789898
SNAI2	DYNC2LI1	0.002947184955701232
PRDM1	DTL	0.002947060624137521
KLF5	ZKSCAN1	0.002946767956018448
SOX17	DEDD2	0.0029467521235346794
PRDM1	NXT2	0.0029465854167938232
EGR1	SULF2	0.0029465006664395332
KLF5	AGL	0.0029464587569236755
SMAD2	TTC39B	0.0029463632963597775
JUND	CTSK	0.0029459656216204166
SNAI2	TCOF1	0.0029458655044436455
BCL11A	DECR1	0.0029458473436534405
TP53	PENK	0.0029457937926054
ZFP42	MLL3	0.002945711836218834
HAND2	HIF1A	0.0029456678312271833
TCF4	DEK	0.00294539169408381
OTX2	BCAR3	0.002945312764495611
STAT3	PPARGC1B	0.0029451646842062473
STAT3	SEMA5A	0.0029449842404574156
MXI1	CENPK	0.002944623352959752
MXI1	POLR1A	0.00294423452578485
AR	PIP4K2A	0.0029442228842526674
GATA2	OTUD6B	0.002944163279607892
DNMT3B	SATB2	0.0029439080972224474
SMAD2	GCM1	0.002943825675174594
LEF1	HIF1A	0.0029437944758683443
GATA6	NT5DC3	0.002943713217973709
PRDM1	CTSK	0.002943662228062749
SNAI2	BARX2	0.00294362660497427
OTX2	CCDC82	0.002943458268418908
SNAI2	ZBTB10	0.0029433900490403175
CTNNB1	CEP85L	0.0029430733993649483
DNMT3B	MECOM	0.0029430105350911617
TCF4	RBPJ	0.002942966762930155
SOX17	REL	0.0029429574497044086
TCF4	PLXNA2	0.0029429043643176556
TCF4	FOXF1	0.0029428903944790363
MXI1	PRMT6	0.002942571183666587
STAT3	DEDD2	0.002942424500361085
LEF1	DECR1	0.002942323451861739
GATA2	SNX14	0.0029422633815556765
GATA2	ERCC-00111	0.0029422608204185963
JUND	RUVBL2	0.0029421113431453705
FOXH1	PRTG	0.0029419702477753162
DNMT3B	ZNF30	0.002941868267953396
TP53	APLNR	0.0029418577905744314
SOX2	MFAP4	0.002941856626421213
EOMES	POLR2K	0.0029416184406727552
GATA2	SH3BGRL	0.0029416147153824568
STAT3	ZDHHC21	0.0029415322933346033
AR	ELMO1	0.002941485960036516
STAT3	FST	0.0029414482414722443
LEF1	STAT3	0.002941337414085865
SNAI2	TMOD1	0.0029412214644253254
GATA3	PBXIP1	0.0029412033036351204
MLLT3	CBFA2T2	0.00294107967056334
SOX17	CBFA2T2	0.0029410547576844692
HAND2	EOMES	0.0029410184361040592
POU5F1	GATA4	0.0029409814160317183
SOX2	BHLHE40	0.0029409772250801325
MLLT3	TGFB1	0.002940974896773696
HAND2	KLHL28	0.0029404351953417063
JUND	SRSF6	0.0029402209911495447
EZH2	FAM69A	0.0029401760548353195
SOX17	LMX1B	0.0029400167986750603
SOX17	RNF14	0.002939794911071658
LEF1	ARL4D	0.0029397103935480118
AR	ERCC-00113	0.0029395408928394318
PRDM1	MMP16	0.002939369762316346
SNAI2	SLA2	0.002939215861260891
LEF1	ZNF471	0.0029388770926743746
GATA2	MTERF	0.002938812132924795
EOMES	KLHL4	0.0029386563692241907
GATA2	ZNF280B	0.0029384642839431763
SOX2	SCD5	0.0029384149238467216
MXI1	SETBP1	0.00293835811316967
SNAI2	ZNF518B	0.002938247052952647
BCL11A	ERCC-00165	0.0029381944332271814
SNAI2	PLAGL2	0.002938083838671446
MXI1	STIM2	0.0029379662591964006
OTX2	SLITRK2	0.0029378230683505535
SOX17	RRAS2	0.002937782322987914
BCL11A	SNAI1	0.002937768353149295
EOMES	SALL3	0.0029377650935202837
LEF1	PRSS35	0.0029377583414316177
JUND	RHAG	0.0029377471655607224
EGR1	MYBBP1A	0.0029376654420048
STAT3	POU2AF1	0.0029375103767961264
GATA2	RBMX	0.0029375082813203335
GATA6	NFATC1	0.002937382785603404
OTX2	CNTRL	0.002937351819127798
SOX17	TCEA1	0.0029373022262007
MLLT3	EGF	0.0029369511175900698
MXI1	RORB	0.002936879638582468
GATA2	HIF1A	0.002936695935204625
GATA3	SLITRK2	0.002936662407591939
GATA2	RNF138	0.0029366251546889544
PRDM1	FBXO28	0.0029366170056164265
SOX17	SHOX	0.0029363343492150307
TCF4	ERCC-00130	0.0029362847562879324
AR	FN1	0.0029361876659095287
GATA3	NAA15	0.0029361043125391006
SMAD2	NUSAP1	0.002935956697911024
SMAD2	ENC1	0.0029359161853790283
SOX17	ZNF589	0.0029358721803873777
PRDM1	SNAPC4	0.0029358025640249252
AR	FBXO34	0.002935779979452491
SMAD2	LTBP1	0.002935775788500905
MXI1	AFF4	0.0029355688020586967
HAND2	NLGN4X	0.0029354505240917206
SOX17	MSX1	0.0029354149010032415
AR	CRX	0.0029353618156164885
JUND	CENPK	0.0029353133868426085
MXI1	DNAAF2	0.002935278695076704
GATA3	GPC3	0.0029351692646741867
STAT3	LGALSL	0.002935039810836315
CTNNB1	HESX1	0.002935018390417099
MXI1	SPIB	0.002934880554676056
LEF1	ATRX	0.002934833988547325
KLF5	POLR2I	0.002934696152806282
STAT3	TTC39B	0.00293465843424201
SNAI2	NDC80	0.002934655174612999
BCL11A	SFRP1	0.0029341334011405706
SNAI2	COL5A2	0.0029340111650526524
SMAD2	SH3RF1	0.002933985786512494
EOMES	CDCA8	0.002933877520263195
SNAI2	ANKRD50	0.002933800220489502
MXI1	TRERF1	0.0029336626175791025
GATA2	TTC39B	0.0029335797298699617
SMAD2	PLXNA2	0.0029334488790482283
SOX17	ZNF202	0.0029333471320569515
SOX2	H1F0	0.0029332623817026615
STAT3	NRIP1	0.002933138282969594
EGR1	SETBP1	0.0029330712277442217
EGR1	MAP4K3	0.002933049574494362
NANOG	SERHL2	0.0029330363031476736
SOX2	MYOCD	0.0029328586533665657
DNMT3B	CCDC141	0.002932856557890773
PRDM1	SOX3	0.0029328337404876947
EZH2	HSD17B11	0.0029326239600777626
PRDM1	POLR2G	0.002932604867964983
JUND	RAD51AP1	0.002932572038844228
EGR1	WLS	0.0029325089417397976
STAT3	SOX5	0.0029322386253625154
GATA6	MXI1	0.002932216040790081
TCF4	ZFP42	0.0029320723842829466
GATA2	EPB41L3	0.002931981347501278
HAND2	ST8SIA1	0.0029319243039935827
ZFP42	TMOD1	0.0029318209271878004
SOX17	SOX7	0.00293168518692255
EGR1	KIAA1467	0.002931630238890648
NANOG	SRC	0.002931498922407627
MXI1	PDGFA	0.0029314737766981125
SOX17	FAM46A	0.002931462600827217
STAT3	SOX13	0.002931457944214344
SMAD2	FBN1	0.002931383904069662
MLLT3	HCFC1	0.002931351074948907
JUND	HOXB7	0.0029313096310943365
DNMT3B	GSC	0.0029312195256352425
MXI1	ERCC-00060	0.0029309724923223257
ZFP42	HSD17B11	0.00293088355101645
HAND2	NUSAP1	0.0029308197554200888
GATA4	ST8SIA1	0.0029307447839528322
GATA3	TGFBR3	0.0029305797070264816
HAND2	NFYB	0.0029304830823093653
JUND	KIAA0528	0.0029302777256816626
TP53	HOXB7	0.0029300067108124495
SMAD2	ERCC-00025	0.0029299857560545206
GATA2	CDC7	0.0029299440793693066
MXI1	SOX2	0.002929560374468565
NANOG	PLAU	0.00292947213165462
MLLT3	PREPL	0.002929391572251916
MXI1	AR	0.0029293643310666084
SOX2	CITED2	0.0029292679391801357
STAT3	PBXIP1	0.00292902416549623
SOX2	SEMA6D	0.002928724978119135
SOX17	SLC19A2	0.0029286397621035576
SOX17	FBXO28	0.0029284930787980556
KLF5	SFRP1	0.002928381087258458
SNAI2	TTC39B	0.002928307978436351
EGR1	NRP2	0.0029282160103321075
STAT3	TEAD4	0.0029282011091709137
SNAI2	MYOF	0.0029281037859618664
BCL11A	NFKBIB	0.0029280309099704027
KLF5	CSDE1	0.0029278493020683527
SMAD2	PIK3R5	0.002927802735939622
STAT3	ANGPT2	0.0029276071581989527
SNAI2	DNA2	0.0029275701381266117
SNAI2	FASTKD3	0.0029274369589984417
GATA2	POLR2D	0.0029273279942572117
TCF4	CCND1	0.0029271491803228855
GATA2	AFF1	0.0029268546495586634
LEF1	APC	0.00292683532461524
DNMT3B	NFIB	0.002926525427028537
LEF1	ERCC-00044	0.0029261591844260693
MXI1	MYBBP1A	0.0029260925948619843
HAND2	YPEL5	0.0029260804876685143
GATA6	PHLDA1	0.0029259033035486937
TEAD4	ERCC-00092	0.0029255966655910015
SNAI2	HMGN2	0.002925348235294223
GATA3	PPARGC1B	0.0029253256507217884
JUND	SNRPB	0.0029253046959638596
GATA3	MEF2D	0.0029252804815769196
SOX17	YBX1	0.0029252178501337767
NANOG	LDB2	0.0029251936357468367
SOX2	ERCC-00136	0.0029250034131109715
MLLT3	PRDM14	0.0029247566126286983
EZH2	PLAGL1	0.002924730535596609
TRIM28	ERCC-00145	0.0029247007332742214
HAND2	HMGN2	0.0029246623162180185
HAND2	PATZ1	0.002924548927694559
OTX2	ANKRD26	0.002924502594396472
SMAD2	PRDM14	0.002924439962953329
SOX17	EGR1	0.0029244371689856052
GATA4	ERCC-00046	0.0029243524186313152
HAND2	APC	0.0029241617303341627
ZFP42	STK3	0.002924135886132717
PRDM1	C4ORF46	0.0029240811709314585
GATA6	TMF1	0.0029237628914415836
SOX17	PTPRZ1	0.0029235989786684513
SMAD2	PGR	0.002923507010564208
SOX17	FOXF1	0.002923092106357217
TP53	LPIN1	0.0029229973442852497
ZFP42	RBFOX2	0.002922955434769392
POU5F1	FAM89A	0.002922803396359086
AR	STK17B	0.0029224976897239685
OTX2	ZNF585B	0.0029223302844911814
GATA2	MEPE	0.0029220704454928637
HAND2	MCM7	0.0029215740505605936
PRDM1	PPPDE1	0.002921494422480464
MLLT3	TEAD4	0.002921158215031028
MLLT3	MYBL2	0.0029208678752183914
GATA3	PALLD	0.002920807572081685
EOMES	KLF7	0.0029207984916865826
EOMES	ZNF516	0.0029206920880824327
EGR1	SPIB	0.002920629223808646
GATA3	MXD4	0.002920190803706646
MLLT3	POLR2D	0.002920112106949091
GATA3	XRCC5	0.002919976832345128
SNAI2	PPARGC1B	0.0029199509881436825
ZFP42	YPEL5	0.0029199246782809496
GATA4	WWTR1	0.0029197032563388348
FOXH1	RGS5	0.0029196827672421932
GATA3	ZNF280B	0.002919623162597418
SOX17	MLLT3	0.0029195717070251703
GATA6	ALCAM	0.002919267164543271
PRDM1	ITGA6	0.00291925179772079
JUND	NIPSNAP3A	0.0029192306101322174
ZFP42	FAM188A	0.002919173100963235
SNAI2	SKA3	0.002919125370681286
STAT3	CTSK	0.0029191053472459316
KLF5	CDCA7L	0.0029190622735768557
KLF5	ERCC-00004	0.0029188988264650106
MXI1	MRPL1	0.0029188268817961216
EGR1	CEP55	0.0029187595937401056
SNAI2	ZBTB2	0.0029186003375798464
MXI1	ZNF516	0.0029185619205236435
SMAD2	PLSCR4	0.0029184697195887566
MLLT3	GABRB3	0.002918402897194028
FOXH1	ARHGAP28	0.0029181286226958036
SNAI2	UHRF1	0.002918076701462269
TCF4	BCLAF1	0.0029180122073739767
DNMT3B	MAGI3	0.0029179330449551344
PRDM1	DPYSL3	0.0029177898541092873
SOX17	SLA2	0.00291777984239161
BCL11A	DNAJB14	0.002917699282988906
SOX17	SORL1	0.002917679026722908
SOX17	LEF1	0.002917572157457471
SNAI2	CCDC138	0.0029173993971198797
SNAI2	ERCC-00096	0.002917391248047352
EOMES	ILF2	0.002917342819273472
FOXH1	OXTR	0.0029172974172979593
DNMT3B	ERCC-00112	0.0029169779736548662
SOX2	KIAA1467	0.002916937228292227
HAND2	TRIP13	0.0029166587628424168
SMAD2	FN1	0.0029166133608669043
MLLT3	HNRNPK	0.002916600089520216
EZH2	LGR5	0.0029162555001676083
EOMES	TGFB1	0.0029160999692976475
MXI1	ZRANB2	0.0029160655103623867
JUND	XRCC6	0.002915917430073023
NANOG	HLX	0.0029158417601138353
EZH2	TFAP4	0.0029158105608075857
SOX17	FBXO5	0.002915771910920739
GATA3	POU3F1	0.002915743738412857
SMAD2	TMEM47	0.0029157118406146765
FOXP1	APOBEC3G	0.002915584249421954
HAND2	SRSF10	0.0029155381489545107
STAT3	CCDC81	0.0029151812195777893
EGR1	SIX6	0.0029149616602808237
TEAD4	ERCC-00046	0.0029149248730391264
EGR1	GATA3	0.0029149209149181843
LEF1	NFAT5	0.0029148871544748545
HAND2	PCDH10	0.0029147956520318985
STAT3	GRHL2	0.0029146606102585793
EOMES	SMARCC1	0.0029146394226700068
PRDM1	APLNR	0.002914623823016882
JUND	ZNF512	0.0029145749285817146
ZFP42	NUCB2	0.00291452556848526
EZH2	ZNF585B	0.0029144969303160906
EOMES	TTC27	0.0029143337160348892
MXI1	ARID3B	0.0029143148567527533
DNMT3B	PDCD4	0.0029143027495592833
GATA4	BCL11B	0.002914168406277895
HAND2	POLR2I	0.0029137018136680126
FOXP1	NTS	0.0029136710800230503
JUND	KIF21A	0.0029135949444025755
TCF4	PHLDB2	0.002913359086960554
MLLT3	LGR4	0.002913097385317087
STAT3	FLI1	0.0029130661860108376
SOX17	MBIP	0.0029129930771887302
MLLT3	FUBP1	0.002912988653406501
OTX2	MDM4	0.0029128941241651773
DNMT3B	PCDH10	0.002912782831117511
GATA6	DDHD2	0.002912403317168355
GATA2	DCAF6	0.0029123902786523104
GATA4	KDR	0.002912308322265744
TCF4	MLL3	0.0029122207779437304
HAND2	GATAD2A	0.0029120398685336113
PRDM1	TDP2	0.0029119206592440605
TP53	MFAP4	0.0029115763027220964
ZFP42	MXD4	0.0029115332290530205
MLLT3	ALS2CR8	0.002911495743319392
ZFP42	MME	0.002911453368142247
NANOG	ELK3	0.0029113905038684607
GATA4	ERCC-00131	0.0029113267082720995
EGR1	ASB9	0.002911296905949712
JUND	E2F7	0.0029112547636032104
DNMT3B	FLRT2	0.0029110279865562916
GATA6	PDLIM3	0.0029109609313309193
MLLT3	TFAP4	0.0029107569716870785
ZFP42	PCDH10	0.0029106857255101204
NANOG	CAMK2D	0.002910659881308675
MXI1	UTP15	0.0029101448599249125
MXI1	DAXX	0.0029098738450556993
GATA3	SMARCD3	0.0029097215738147497
GATA2	GPC6	0.0029094472993165255
GATA6	SLC36A4	0.0029093471821397543
SNAI2	ZNF8	0.0029092885088175535
MXI1	ANKRD1	0.002909280825406313
SNAI2	SNRPD1	0.0029092519544065
PRDM1	CHEK2	0.0029092333279550076
MXI1	UPF1	0.0029091599863022566
FOXH1	SOX7	0.002909119240939617
HAND2	HOMER1	0.0029090270400047302
HAND2	NTS	0.002908961847424507
MXI1	PRPS2	0.0029089448507875204
GATA6	PLCB4	0.0029088242445141077
STAT3	ITGA6	0.0029087031725794077
HAND2	PHLDA1	0.0029085043352097273
GATA3	ARL4A	0.0029084563720971346
LEF1	KLF8	0.0029084456618875265
GATA3	PPARA	0.0029084086418151855
JUND	PATZ1	0.0029080158565193415
EGR1	SLC46A3	0.0029079129453748465
GATA6	ZNF764	0.0029077979270368814
POU5F1	ALPK2	0.0029075706843286753
GATA3	H1F0	0.002907526446506381
SNAI2	APEX1	0.002907338785007596
SNAI2	ERCC-00074	0.00290724728256464
MXI1	ERCC-00003	0.0029072340112179518
GATA6	CEP85L	0.0029071946628391743
STAT3	ELL2	0.0029071392491459846
SMAD2	KIF23	0.002906898269429803
SOX2	STT3B	0.0029068489093333483
LEF1	RBFOX2	0.0029067816212773323
TFAP2A	ERCC-00042	0.0029067418072372675
SMAD2	NUAK1	0.0029065373819321394
DNMT3B	ZNF521	0.002906438196077943
GATA3	CA14	0.002906231442466378
MLLT3	STAT3	0.0029062042012810707
GATA6	ATRX	0.002906171837821603
DNMT3B	HOXB2	0.0029060656670480967
PRDM1	FBXO5	0.0029060179367661476
POU5F1	ERBB4	0.0029054393526166677
SNAI2	ARL4A	0.0029053117614239454
STAT3	SERHL2	0.0029052516911178827
GATA2	MDM4	0.0029050461016595364
LEF1	DPF2	0.0029050437733531
KLF5	HIF3A	0.0029049913864582777
NANOG	AIP	0.002904989058151841
OTX2	LUM	0.002904764609411359
PRDM1	PRDM14	0.002904757857322693
JUND	CEP55	0.0029046679846942425
OTX2	FBN1	0.002904642140492797
ZFP42	PURA	0.002904467284679413
TCF4	BCL11A	0.002904461231082678
MXI1	ERCC-00130	0.002904371591284871
GATA4	SH3RF1	0.0029043538961559534
SNAI2	POLR2H	0.002904344815760851
NANOG	ERCC-00112	0.002904124790802598
SNAI2	FLI1	0.002903922460973263
MLLT3	TADA1	0.002903850981965661
EGR1	LPGAT1	0.0029038500506430864
GATA4	ERCC-00130	0.0029038104694336653
GATA3	INSIG2	0.002903721295297146
SMAD2	HLA-DQB1	0.0029035352636128664
AR	PRTG	0.002903393702581525
SNAI2	NRP2	0.002903315471485257
MXI1	APEX1	0.0029032579623162746
JUND	KIF23	0.002903182990849018
NANOG	RALB	0.002903169021010399
JUND	UBTF	0.002902992768213153
SOX17	PHF17	0.0029029014986008406
SMAD2	DMBX1	0.0029028793796896935
TCF4	NUAK1	0.002902866806834936
NANOG	CA2	0.0029025599360466003
GATA2	ANKMY2	0.0029024595860391855
SNAI2	RAI14	0.0029023236129432917
JUND	GATA2	0.0029019531793892384
SMAD2	WNT5A	0.0029013529419898987
STAT3	DAAM1	0.0029013233724981546
FOXP1	WLS	0.0029012486338615417
SNAI2	KIF23	0.0029010840225964785
STAT3	PLAGL1	0.002900682855397463
KLF5	NR2C1	0.0029005128890275955
BCL11A	SCD5	0.002900511957705021
POU5F1	COL5A2	0.0029004148673266172
GATA3	EMB	0.0029003173112869263
EOMES	NONO	0.002900241408497095
AR	OTX2	0.002900175517424941
TRIM28	RIPPLY1	0.002900143852457404
HAND2	POLR2A	0.002900039544329047
GATA6	ASS1	0.0028998972848057747
GATA2	MME	0.002899782033637166
GATA2	LEPREL1	0.0028995920438319445
MXI1	ZNF239	0.0028993026353418827
MLLT3	GATM	0.0028992199804633856
SNAI2	SIRT1	0.002899142913520336
EGR1	ETV3	0.002899116836488247
SOX17	KAT7	0.00289905141107738
TCF4	HCFC1	0.002898890059441328
MLLT3	POU2F2	0.002898880047723651
AR	GPR83	0.0028988367412239313
SOX2	SPPL2A	0.002898822771385312
NANOG	TGFB1I1	0.0028986800462007523
MLLT3	NR0B1	0.0028985708486288786
FOXH1	STAT2	0.0028985608369112015
MLLT3	CSDE1	0.0028984982054680586
SOX17	PPPDE1	0.002898454200476408
ZFP42	ELMO1	0.002898417180404067
AR	ENC1	0.002898043254390359
TP53	ARNT2	0.0028979070484638214
BCL11A	FAM89A	0.0028974669985473156
KLF5	PAWR	0.002897351747378707
DNMT3B	ETV3	0.002897189697250724
EGR1	REL	0.002896938705816865
MLLT3	NTS	0.0028967736288905144
TCF4	ZIC3	0.002896598307415843
ZFP42	MAMLD1	0.002896597608923912
TCF4	SNAPC3	0.002896565245464444
SOX2	YAF2	0.002896490041166544
FOXH1	PLOD2	0.0028960248455405235
SNAI2	HPRT1	0.0028959671035408974
FOXH1	ARFGAP3	0.002895836718380451
EZH2	MAFG	0.0028957854956388474
SMAD2	MBOAT1	0.002895743353292346
SMAD2	KIAA0528	0.002895635087043047
STAT3	MATN3	0.002895353827625513
PRDM1	CBX3	0.0028950984124094248
AR	ZNF587	0.002894946839660406
HAND2	ITM2A	0.0028948625549674034
GATA4	ERCC-00095	0.002894852077588439
